Season,Name,Team,Name,Team,Season,Age,W,L,SV,G,GS,IP,CG,ShO,QS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,ERA,K/9,BB/9,K/BB,HR/9,AVG,WHIP,BABIP,LOB%,FIP,xFIP,ERA-,FIP-,xFIP-,K%,BB%,SIERA,E-F,K-BB%,Balls,Strikes,Pitches,RS,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS/9,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,WAR,Dollars,ERA,IP,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xERA,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),NameASCII,PlayerId,MLBAMID
2024,"Colin Poche","TBR","Colin Poche","TBR",2024,30,1,2,2,43,0,37.1,0,0,0,153,30,16,16,7,13,2,0,1,0,33,3.8571433826369397,7.955358226688689,3.1339289983925136,2.53846154,1.6875002299036612,0.21428571428571427,1.1517858712040863,0.23,0.81325301,4.880765726128435,4.58977762031728,99.65286408748764,123.02693830498416,112.33704315991301,0.21568627,0.08496732,4.118668852526714,-1.0236223434914953,0.13071895,204,339,543,17,0.23,0.660377358,0.161904761,0.333333333,0.504761904,0.094339622,0.132075471,4.098214844051749,0.47663551,0.3271028,0.19626168,0.12149533,0.55140187,0.3271028,-0.31965145468711853,-2.5572116374969482,3.8571433826369397,37.1,91.05783110119047,20.31210472470238,9,0.08411215,111.09,45,0.42056075,107,,0.68139963,,,,,,0.31860037,,,,,,,,91.16594172297297,,,,,,83.14855604226878,,,,,,,-0.7890595307221284,,,,,,-2.960425228052746,,,,,,,11.125069942989866,,,,,,2.168951662978685,,,,,,,2.6590049229562283,,,,,,0.2990166246891022,,,,,,,0.7186499791773591,,,,,,0.1728419795890764,,,,,,,0.25704225,0.71814672,0.47697974,0.63013699,0.87634409,0.80694981,0.47697974,"Colin Poche",19403,621363
2022,"Brooks Raley","TBR","Brooks Raley","TBR",2022,34,1,2,6,60,0,53.2,0,0,0,219,37,19,16,3,15,0,6,3,0,61,2.6832305129989633,10.229816330808548,2.5155286059365283,4.06666667,0.5031057211873057,0.18686868686868688,0.9689443519162924,0.2537313432835821,0.72490706,2.7397600970800187,3.2819402243907754,71.75911689848823,70.96826353605213,82.93962232305027,0.27853881,0.06849315,2.922943562925839,-0.05652958408105535,0.21004566,295,551,846,24,0.2537313432835821,1.108695652,0.286764705,0.375,0.338235294,0.04347826,0.065217391,4.024845769498445,0.45255474,0.38686131,0.16058394,0.18978102,0.5620438,0.24817518,0.9694085121154785,7.755268096923828,2.6832305129989633,53.2,86.74879195601852,12.319307906539352,3,0.02189781,109.2,39,0.28467153,137,,0.00472255,,0.19126328,,,0.22550177,0.38252656,,,,0.19598583,,,,90.75,,88.03147907021605,,,90.66492146596859,81.38210117669753,,,,85.53855657003012,,,4.712737083435059,,-1.1159821498541185,,,10.34306998527487,-9.50379322193287,,,,10.435966032097138,,,7.621771812438965,,4.070731834129051,,,2.630293281914676,0.7956344227731964,,,,1.0205026649567017,,,-0.09268678352236748,,2.546484112739563,,,3.1179351527243853,2.3918959964066744,,,,2.401977641507983,,,-2.317169588059187,,1.5719037732960266,,,1.6324267815310916,0.7382395050637883,,,,1.4469744828361344,,,0.3227991,0.61881188,0.46399055,0.56643357,0.844,0.74300254,0.47697757,"Brooks Raley",10061,548384
2023,"Tucker Davidson","- - -","Tucker Davidson","- - -",2023,27,1,2,2,38,1,51.1,0,0,0,236,64,37,34,6,19,2,3,4,0,46,5.96103999465546,8.064936463357386,3.331169408778051,2.42105263,1.0519482343509634,0.29906542056074764,1.6168833972431476,0.35802469135802467,0.6314433,4.2680275481313315,4.423370910237396,135.4430745054471,98.38580022843028,103.2372358659894,0.19491525,0.08050847,4.272527886259715,1.6930124465241283,0.11440678,302,545,847,31,0.35802469135802467,1.384615384,0.239263803,0.441717791,0.319018404,0.096153846,0.115384615,5.435065877479978,0.40361446,0.3373494,0.25903614,0.13253012,0.53614458,0.3313253,0.133642110042274,1.069136880338192,5.96103999465546,51.1,88.45571131793999,12.192434310913086,12,0.07142857,114.507,57,0.33928571,168,,0.35182999,,,0.07438017,,0.02007084,0.55371901,,,,,,,,91.37449861052852,,,82.57301887633308,,90.36470301011029,83.78741923578258,,,,,,,1.8432457175030805,,,4.70162476433648,,7.614048677332261,-4.263127015851962,,,,,,,10.149017999636246,,,3.20796385265532,,7.331076229319853,-0.627648253939045,,,,,,,-5.0173812955617905,,,1.8760943599045277,,-0.7528395913541317,-3.75482527166605,,,,,,,-1.6836849985106679,,,2.977927555404012,,-4.428468184436069,-0.8006024033403092,,,,,,,0.31151242,0.62623762,0.46162928,0.61594203,0.84980237,0.76726343,0.47697757,"Tucker Davidson",19871,656353
2022,"Matthew Liberatore","STL","Matthew Liberatore","STL",2022,22,2,2,0,9,7,34.2,0,0,0,161,42,23,23,5,18,0,1,5,0,28,5.971154448460606,7.269231502473781,4.67307739444743,1.55555556,1.2980770540131752,0.29577464788732394,1.7307694053509002,0.3394495412844037,0.7037037,5.016277347549199,4.934801809511083,150.51097067562281,127.38235082907467,123.25221390035017,0.17391304,0.11180124,5.00248141117884,0.954877100911407,0.0621118,261,389,650,34,0.3394495412844037,1.023809523,0.241071428,0.383928571,0.375,0.142857142,0.119047619,8.826923967289591,0.4122807,0.37719298,0.21052632,0.12280702,0.51754386,0.35964912,0.026607601437717676,0.2128608115017414,5.971154448460606,34.2,91.2213374546596,16.370407104492188,10,0.0877193,110.3,55,0.48245614,114,,0.34461538,,,,,0.20153846,0.10923077,0.23230769,,,0.11230769,,,,93.70624215262276,,,,,92.80076634064885,85.9732382331096,74.32450331125828,,,85.91643367401541,,,4.169892651694162,,,,,7.649340680537333,-1.8525235350702849,-6.510933073940656,,,7.482682058255967,,,9.681598254612513,,,,,7.6298909223716675,1.3962630688304631,-9.723873113164839,,,5.328630212235124,,,-5.140922028571367,,,,,0.6891660485416651,-1.0369103718549013,-1.7314739488065243,,,-1.116794789209962,,,-2.295054477040789,,,,,0.5260809530852405,-1.4604371434576073,-1.1466714892758438,,,-1.5298558756300848,,,0.25,0.64516129,0.43846154,0.69411765,0.86,0.81052632,0.47692308,"Matthew Liberatore",22294,669461
2023,"Vince Velasquez","PIT","Vince Velasquez","PIT",2023,31,4,4,0,8,8,37.1,0,0,4,162,35,16,16,4,14,0,1,2,0,37,3.8571429885163644,8.919643160944092,3.3750001149518187,2.64285714,0.9642857471290911,0.23809523809523808,1.3125000447034851,0.29245283018867924,0.76576577,3.8711118090517678,4.559706451317364,86.25691733954766,88.2895731426558,104.12788215576214,0.22839506,0.08641975,4.513445694084349,-0.013968820535403381,0.14197531,239,414,653,23,0.29245283018867924,0.702127659,0.266055045,0.302752293,0.43119266,0.127659574,0.085106382,5.544643045992274,0.33636364,0.32727273,0.33636364,0.18181818,0.53636364,0.28181818,0.678149938583374,5.425199508666992,3.8571429885163644,37.1,88.27015840022936,19.473131092316514,7,0.06363636,113.225,43,0.39090909,110,,0.41538462,,,,,0.01076923,0.44615385,,0.00307692,,0.12461538,,,,93.20407262731482,,,,,92.87142508370536,83.21068830818966,,80.5999984741211,,88.5925925925926,,,-2.3483794035734955,,,,,-9.056528908865792,3.844495891702586,,2.4729247093200684,,-7.102949731143904,,,10.19446433738426,,,,,7.036100115094866,1.2587239232556573,,-2.872058391571045,,3.9994672610435957,,,-3.53730595856905,,,,,0.4201553836464882,6.362553399056196,,-0.04604372754693031,,-1.443824864923954,,,-1.310113317988537,,,,,6.002219766378403,2.193983930709033,,-2.3021863773465157,,-1.7824998332394495,,,0.28823529,0.66774194,0.46923077,0.56122449,0.82125604,0.73770492,0.47692308,"Vince Velasquez",11189,592826
2022,"Trevor Williams","NYM","Trevor Williams","NYM",2022,30,3,5,1,30,9,89.2,0,0,1,372,87,34,32,12,23,1,4,1,0,84,3.2118961385206584,8.431227363616728,2.308550349561723,3.65217391,1.2044610519452468,0.25217391304347825,1.2267658862405293,0.30120481927710846,0.82304527,3.8819477848504493,3.941727696503171,82.72792718647543,97.87469615380618,98.75337004281087,0.22580645,0.06182796,3.6563376123622886,-0.670051646329791,0.1639785,511,896,1407,58,0.30120481927710846,0.853211009,0.214007782,0.361867704,0.424124513,0.137614678,0.110091743,5.8215617510686934,0.40613027,0.36781609,0.22605364,0.17624521,0.54022989,0.2835249,0.6972811613231897,5.578249290585518,3.2118961385206584,89.2,87.79626083374023,18.321900367736816,20,0.07662835,111.199,97,0.37164751,261,,0.52807392,,,,,0.12651031,0.11727079,0.09737029,,,0.1307747,,,,91.21655240578735,,,,,88.97191285551264,83.22485203598485,78.61021969092154,,,84.4119581139606,,,-4.679573972966437,,,,,-9.48304045602177,2.2815830115116005,5.4259663602731525,,,-8.499726668648098,,,7.308506345684724,,,,,2.233793622992012,1.4527180989583333,1.2543306002651688,,,2.9047417018724526,,,10.9028211645782,,,,,2.194014936685562,-2.7634706534445286,-4.110944649204612,,,-3.4385859929025173,,,1.4674052711410768,,,,,1.2325926610593045,-1.6748306990572899,-3.00068952496687,,,-1.8687967352731074,,,0.28668478,0.70491803,0.48614072,0.61137441,0.87103594,0.79093567,0.47690121,"Trevor Williams",16977,592866
2022,"Zach Davies","ARI","Zach Davies","ARI",2022,29,2,5,0,27,27,134.1,0,0,4,570,122,66,61,21,52,0,2,1,0,102,4.086848789976089,6.8337471570091965,3.4838710996517475,1.96153846,1.4069479440901287,0.2364341085271318,1.2952854088448804,0.25699745547073793,0.75034106,4.832034044440032,4.574015230978032,99.7810262190737,124.70072782027549,114.35171600437228,0.17894737,0.09122807,4.708217115978448,-0.7451852544639435,0.0877193,907,1385,2292,46,0.25699745547073793,1.080745341,0.174876847,0.428571428,0.396551724,0.105590062,0.130434782,3.0818859727688537,0.41304348,0.35990338,0.22705314,0.18357488,0.51449275,0.30193237,0.4459783136844635,3.567826509475708,4.086848789976089,134.1,87.37077546296297,12.952426938657407,33,0.07971014,112.666,142,0.34299517,414,,0.04668412,,0.05628272,,,0.4960733,0.008726,0.05977312,,,0.33246073,,,,89.90654205607477,,87.60929929748062,,,89.52233811565523,75.975,74.76496207801095,,,79.70446296751969,,,-8.407568815712617,,-3.3760969768198885,,,-9.054020998240984,8.148728942871093,5.663020001710766,,,-8.52301650159941,,,8.192395361784463,,7.388407389322917,,,7.270854805683817,-2.7787322998046875,-7.262881536553376,,,5.108138917937992,,,-0.2532259486615658,,-1.371200118213892,,,-9.254670651629567,-0.5382447354495525,-2.321519272401929,,,9.382048409432173,,,-0.2366597651042671,,-1.0629458280727846,,,-0.813955202430041,-2.6912236772477627,-1.6945396148919187,,,1.2312399487443797,,,0.25020851,0.60658737,0.42015707,0.66,0.85822021,0.79646937,0.47687609,"Zach Davies",13183,605200
2022,"David Robertson","- - -","David Robertson","- - -",2022,37,4,3,20,58,0,63.2,0,0,0,264,39,18,17,6,35,1,3,4,0,81,2.4031414572487657,11.450262237479414,4.947644176688636,2.31428571,0.8481675731466233,0.17256637168141592,1.1623037113490764,0.23741007194244604,0.86005831,3.583635208966888,3.7071131002276694,60.45537226213005,90.40655641819536,92.96549753101642,0.30681818,0.13257576,3.433693537314108,-1.1804937517181222,0.17424242,388,672,1060,25,0.23741007194244604,1.155172413,0.131944444,0.465277777,0.402777777,0.103448275,0.103448275,3.534031554777597,0.36551724,0.33793103,0.29655172,0.13793103,0.6,0.26206897,0.7162589728832245,5.730071783065796,2.4031414572487657,63.2,88.64189862871504,12.803879104294143,11,0.07586207,109.581,55,0.37931034,145,,,,0.50897073,,,,0.22285175,,0.26817753,,,,,,,,92.69146785134508,,,,83.51186357918432,,84.14929371148767,,,,,,,-0.35557085242474895,,,,4.128865128856594,,3.3563114219987895,,,,,,,10.092254582052991,,,,0.5678303605419094,,-6.111386151380942,,,,,,,-0.7849411871284246,,,,4.626527640968561,,4.979770632460713,,,,,,,-0.14562916273254634,,,,1.9603930682070174,,1.7534403635425047,,,,,0.29061372,0.6019802,0.43909348,0.42236025,0.82236842,0.68387097,0.47686497,"David Robertson",8241,502085
2023,"Phil Bickford","- - -","Phil Bickford","- - -",2023,27,5,5,1,61,0,67.1,0,0,0,304,59,41,37,8,39,4,4,4,1,76,4.9455453483116125,10.158417472207637,5.212872123896024,1.94871795,1.069307102337646,0.2260536398467433,1.4554457781817958,0.288135593220339,0.67180617,4.458010849626922,5.049717913820186,116.34540584350954,101.10796472720837,115.3068548546391,0.25,0.12828947,4.472601390350721,0.4875344986846901,0.12171053,458,775,1233,41,0.288135593220339,0.574712643,0.234636871,0.279329608,0.486033519,0.126436781,0.091954022,5.480198899480436,0.38378378,0.32432432,0.29189189,0.16756757,0.51351351,0.31891892,0.20465374737977982,1.6372299790382385,4.9455453483116125,67.1,90.85929819171348,22.318848338207054,19,0.1027027,116.081,78,0.42162162,185,,0.7103336,,,,,,0.26932465,,,,0.02034174,,,,93.73940211554982,,,,,,83.92869913614048,,,,87.49599609375,,,-4.06237415431701,,,,,,2.8519163102901954,,,,-2.9289321899414062,,,8.912907236630154,,,,,,0.8026953751947224,,,,3.9350762939453126,,,11.031242683529854,,,,,,-11.405552599579096,,,,0.22275709360837936,,,1.2636016819621825,,,,,,-3.4457862838607545,,,,0.8910283744335175,,,0.31415241,0.6774744,0.48738812,0.54455446,0.8186398,0.72621035,0.47681041,"Phil Bickford",18519,641360
2023,"Julian Merryweather","CHC","Julian Merryweather","CHC",2023,31,5,1,2,69,0,72,0,0,0,303,58,28,27,8,36,0,1,3,0,98,3.3750003576279064,12.250001298056846,4.500000476837209,2.72222222,1.0000001059638242,0.21804511278195488,1.3055556938972148,0.3125,0.79952267,3.518929276348635,3.613020501800261,79.56680014024546,82.19080852898107,82.53047639303225,0.32343234,0.11881188,3.4263163216640624,-0.14392891872072866,0.20462046,439,791,1230,48,0.3125,1.014925373,0.191616766,0.407185628,0.401197604,0.104477611,0.119402985,6.000000635782945,0.30952381,0.43452381,0.25595238,0.16666667,0.51190476,0.32142857,0.8472951054573059,6.778360843658447,3.3750003576279064,72,89.84428591844512,14.464327524943524,12,0.07142857,112.11,68,0.4047619,168,,0.40879479,,,,,,0.51628664,,,,0.07491857,,,,98.0691219497012,,,,,,86.92445041403785,,,,81.52173913043478,,,-4.13584674971987,,,,,,0.2190122393779574,,,,-6.809864873471468,,,9.806996622883466,,,,,,-1.281744538797565,,,,5.788970283840014,,,0.13221169635653496,,,,,,6.456119555979967,,,,0.8933722153306007,,,0.02633699130608266,,,,,,1.0183153873785438,,,,0.9710567557941313,,,0.31104199,0.64786325,0.47149837,0.375,0.83113456,0.67357513,0.47638436,"Julian Merryweather",16703,657240
2024,"Carlos Rodón","NYY","Carlos Rodón","NYY",2024,31,16,9,0,32,32,175,0,0,16,736,157,81,77,31,57,0,10,3,2,195,3.96,10.028571428571428,2.9314285714285715,3.42105263,1.5942857142857143,0.23467862481315396,1.2228571428571429,0.28442437923250563,0.79180509,4.389336921146938,4.0909709225382125,98.26127036928345,104.34523524398922,99.92794482328249,0.26494565,0.07744565,3.7767716660712636,-0.42933692114693844,0.1875,1121,1981,3102,123,0.28442437923250563,0.685344827,0.168085106,0.338297872,0.493617021,0.081896551,0.133620689,6.325714285714286,0.39873418,0.34388186,0.25738397,0.14345992,0.52742616,0.32911392,1.7022634744644165,13.618107795715332,3.96,175,90.36073803191489,18.099335106382977,52,0.10970464,112.203,193,0.407173,474,,0.49355255,,0.03513862,,,,0.25950999,0.08284977,,,0.12894907,,,,95.44180682560417,,91.83669903956422,,,,86.82148680124223,81.04435949659533,,,85.49875,,,5.617166450645003,,0.5604470629210866,,,,-2.9674571161684784,-3.0161591169899076,,,7.630216674804688,,,10.595098434438276,,6.517718113890481,,,,-0.24445328801315022,-5.723075183912938,,,2.1785035705566407,,,0.7831286862492561,,-3.3943684436380863,,,,-3.2463225312530994,-3.3969138674438,,,5.747566979378462,,,0.051151449134504,,-3.114099489576226,,,,-0.40326987965877015,-1.3217563686551752,,,1.4368917448446155,,,0.31507692,0.68720379,0.49226306,0.48828125,0.82955665,0.7151277,0.47614442,"Carlos Rodon",16137,607074
2022,"Dinelson Lamet","- - -","Dinelson Lamet","- - -",2022,29,1,2,0,32,0,32.1,0,0,0,149,30,23,22,4,19,0,4,6,0,45,6.123712484129062,12.525775535718536,5.288660781747827,2.36842105,1.1134022698416477,0.23809523809523808,1.5154642006177983,0.33766233766233766,0.63291139,4.0711940673601825,3.9280544816523104,148.1687724134916,99.79029217333112,98.41605588742804,0.30201342,0.12751678,3.43378374487998,2.05251841676888,0.17449664,233,350,583,15,0.33766233766233766,0.84375,0.253164556,0.341772151,0.405063291,0.125,0.125,4.175258511906179,0.40740741,0.2962963,0.2962963,0.13580247,0.44444444,0.41975309,0.18824975937604904,1.5059980750083923,6.123712484129062,32.1,90.52027294303798,15.641670323625396,8,0.09876543,110.657,36,0.44444444,81,,0.45376712,,,,,0.00513699,0.52568493,,,,0.01541096,,,,95.38150795990566,,,,,95.33333587646484,86.28664495114006,,,,87.29999457465277,,,-3.8773488170695756,,,,,-9.127902825673422,-0.16852972173535474,,,,-6.5063934326171875,,,8.679310233637972,,,,,7.966160615285237,2.66833138232899,,,,4.382074568006727,,,-6.363384589552879,,,,,0.0516573041677475,1.6351842414587736,,,,0.6011074930429459,,,-2.40127720360486,,,,,1.7219101389249165,0.5326333034067666,,,,6.67897214492162,,,0.23202614,0.66906475,0.44006849,0.36619718,0.72043011,0.62256809,0.4760274,"Dinelson Lamet",17186,659275
2023,"Josh Sborz","TEX","Josh Sborz","TEX",2023,29,6,7,0,44,0,52.1,0,0,0,215,43,33,32,8,17,0,1,3,0,66,5.5031856493688585,11.35032040182327,2.923567376227206,3.88235294,1.3757964123422146,0.2182741116751269,1.1464970102851788,0.2845528455284553,0.562249,3.7518557306206484,3.1862663782665144,128.2696142813921,86.198338729806,74.33467427548396,0.30697674,0.07906977,3.048096550899983,1.75132991874821,0.22790698,294,542,836,35,0.2845528455284553,1.355555555,0.184615384,0.469230769,0.346153846,0.177777777,0.177777777,6.019109303997189,0.45384615,0.33076923,0.21538462,0.18461538,0.50769231,0.30769231,0.6783010363578796,5.426408290863037,5.5031856493688585,52.1,89.90389122596154,12.032681039663462,11,0.08396947,113.305,53,0.40458015,131,,0.36211031,,,,,,0.38009592,0.25779376,,,,,,,96.86489807533113,,,,,,88.60220943414826,85.2004632994186,,,,,,-3.6825791921047184,,,,,,-0.013026232975138474,6.369208189498546,,,,,,10.979786449710264,,,,,,1.5211778514392744,-6.239286768713662,,,,,,-2.4964729845523834,,,,,,3.8509367555379868,3.6049383245408535,,,,,,-0.8266466836266171,,,,,,1.2148065474883238,1.6767154997864435,,,,,,0.31121281,0.64231738,0.46882494,0.43382353,0.78823529,0.66496164,0.47601918,"Josh Sborz",18323,622250
2023,"Alex Young","CIN","Alex Young","CIN",2023,29,4,2,1,63,0,53.2,0,0,0,236,53,27,23,10,20,0,1,0,0,50,3.8571441366069608,8.385095949145567,3.3540383796582267,2.5,1.6770191898291134,0.24651162790697675,1.3602488984169474,0.27741935483870966,0.78333333,4.987960188987154,4.260028515235751,83.02261688658727,107.11796443969173,97.29112072818047,0.21186441,0.08474576,4.090210482720494,-1.1308160523801933,0.12711864,306,573,879,44,0.27741935483870966,1.436363636,0.172839506,0.48765432,0.339506172,0.163636363,0.181818181,7.378884435248099,0.48484848,0.3030303,0.21212121,0.17575758,0.46666667,0.35757576,0.1258411854505539,1.0067294836044312,3.8571441366069608,53.2,90.18945922851563,12.440234829920419,10,0.06060606,112.427,72,0.43636364,165,,0.03203661,,,,,0.36384439,,0.24485126,,,0.35926773,,,,91.35000174386161,,,,,90.50251818003144,,81.54719443633178,,,85.70286375398089,,,6.126680646623884,,,,,10.137986285131682,,-4.0903482882776,,,7.314087691580414,,,8.420006888253349,,,,,4.4413390729412345,,0.6842875257830754,,,1.17616952300831,,,-1.2431064695119858,,,,,-1.9548318721354008,,-0.17784930393099785,,,0.8760847374796867,,,-4.439665962542806,,,,,-0.6147270038161637,,-0.08310715136962517,,,0.2790078781782442,,,0.36244541,0.65625,0.50228833,0.44578313,0.86080586,0.70387244,0.47597254,"Alex Young",18333,622065
2023,"Jesús Luzardo","MIA","Jesús Luzardo","MIA",2023,25,10,10,0,32,32,178.2,0,0,17,741,162,79,71,22,55,1,6,7,1,208,3.576492740943837,10.47761253684955,2.770522545801564,3.78181818,1.1082090183206255,0.23823529411764705,1.2145523079574532,0.3111111111111111,0.74921956,3.5516821674313794,3.7184182870242912,79.95251973273724,81.10447613032984,84.93498945793785,0.28070175,0.07422402,3.6897505148914003,0.024810573512457523,0.20647773,1069,1921,2990,83,0.3111111111111111,0.984293193,0.19017094,0.401709401,0.408119658,0.083769633,0.115183246,4.180970387300542,0.38347458,0.33050847,0.28601695,0.16313559,0.46398305,0.37288136,3.8416483402252197,30.733186721801758,3.576492740943837,178.2,89.46332139989293,14.50573599772484,44,0.09322034,115.334,188,0.39830508,472,,0.45749665,,0.00368139,,,0.04049531,0.28882195,,,,0.20950469,,,,96.71638396122897,,91.4181795987216,,,96.53636686466942,85.07242178447277,,,,88.3202875399361,,,8.916381389447695,,1.9288049177689985,,,10.585325130746384,0.8892042175505142,,,,9.923355443789935,,,8.222619816431967,,4.01876484264027,,,6.016591978467201,1.163662482799826,,,,4.256808247429113,,,12.733649972826242,,0.08097567781805992,,,-0.9806073978543282,-2.2222302965819836,,,,-0.5365240387618542,,,0.9315032898921903,,0.7361425256187265,,,-0.8104193370696927,-0.2575006137406702,,,,-0.0857067154571652,,,0.32758621,0.65822785,0.48493976,0.46978558,0.83653846,0.70669427,0.47590361,"Jesus Luzardo",19959,666200
2022,"Hirokazu Sawamura","BOS","Hirokazu Sawamura","BOS",2022,34,1,1,0,49,0,50.2,0,0,0,221,45,23,21,4,27,2,0,8,0,40,3.7302636259811335,7.105264049487873,4.796053233404314,1.48148148,0.7105264049487873,0.23195876288659795,1.4210528098975745,0.2733333333333333,0.73795181,4.158483764504478,4.505405426182957,90.69014288578263,104.86221910355623,114.44572405250648,0.18099548,0.12217195,4.561460588625466,-0.4282201385233444,0.05882353,316,524,840,30,0.2733333333333333,1.617021276,0.190789473,0.5,0.309210526,0.127659574,0.085106382,5.328948037115905,0.48051948,0.29220779,0.22727273,0.16233766,0.46103896,0.37662338,0.02373679354786873,0.18989434838294983,3.7302636259811335,50.2,88.91700503700658,8.780972932514391,11,0.07142857,111.636,69,0.44805195,154,,0.4863258,,,0.37336504,,0.00356718,0.13674197,,,,,,,,95.93301115525672,,,92.0324815883758,,96.13334147135417,85.75304008152175,,,,,,,-5.403337623204462,,,-5.236153183469347,,-11.093557993570963,3.4802150560461955,,,,,,,9.292055461109413,,,2.2163043174014727,,3.961101849873861,3.024190620754076,,,,,,,-1.0771715473383665,,,3.33540347404778,,0.07437015138566494,1.2545770183205605,,,,,,,-0.26336712648859817,,,1.0622304057477006,,2.4790050461888313,1.0909365376700526,,,,,,,0.3015873,0.67,0.47681332,0.61654135,0.84328358,0.7680798,0.47562426,"Hirokazu Sawamura",27515,617228
2023,"Kenny Rosenberg","LAA","Kenny Rosenberg","LAA",2023,27,2,2,0,7,3,33,0,0,1,146,35,14,14,3,14,1,1,0,1,29,3.8181818181818183,7.909090909090909,3.8181818181818183,2.07142857,0.8181818181818182,0.26717557251908397,1.4848484848484849,0.32323232323232326,0.7860262,4.042919147375859,4.865163697618427,87.4678310727627,92.03072389786175,113.55887233043482,0.19863014,0.09589041,4.674355016160077,-0.22473732919404021,0.10273973,213,331,544,12,0.32323232323232326,1.1,0.176470588,0.431372549,0.392156862,0.05,0.075,3.272727272727273,0.52941176,0.2745098,0.19607843,0.16666667,0.52941176,0.30392157,0.39639877167064697,3.1711901733651757,3.8181818181818183,33,88.01330805759804,16.551079245174634,7,0.06862745,112.405,31,0.30392157,102,,0.43093923,,0.11418048,,,,0.01289134,0.06629834,,,0.37569061,,,,90.72820262419872,,83.61774272303427,,,,78.7142824445452,77.4111090766059,,,80.62696269914215,,,5.383494059244792,,-0.9283027341288905,,,,-5.473414625440325,-1.1071505811479356,,,6.204881855085785,,,10.612320337540064,,0.7052667064051474,,,,-1.4608686992100306,-6.463804456922743,,,6.564208086799173,,,3.6629468984901905,,-1.9271033853292465,,,,-0.7851677648723125,-0.5156571231782436,,,-1.3678593337535858,,,1.5653619224317055,,-3.1082312666600753,,,,-11.216682355318751,-1.4323808977173436,,,-0.6705192812517577,,,0.27017544,0.69767442,0.4732965,0.61038961,0.85555556,0.78210117,0.47513812,"Kenny Rosenberg",20009,670046
2022,"Packy Naughton","STL","Packy Naughton","STL",2022,26,0,2,1,26,3,32,0,0,0,141,39,17,17,3,7,1,1,1,0,31,4.781251282431529,8.718752338551612,1.9687505280600415,4.42857143,0.8437502263114464,0.2932330827067669,1.4375003855676494,0.36363636363636365,0.70093458,3.1436810100451136,3.3590389278932316,120.51786263012511,80.40404475439705,84.378610925912,0.21985816,0.04964539,3.2593010436994203,1.6375702723864154,0.17021277,206,356,562,12,0.36363636363636365,1.612903225,0.198019801,0.495049504,0.306930693,0.064516129,0.096774193,3.3750009052457854,0.42156863,0.38235294,0.19607843,0.14705882,0.59803922,0.25490196,0.44652383821085095,3.5721907056868076,4.781251282431529,32,87.0910986328125,10.005573120117187,7,0.06862745,110.064,36,0.35294118,102,,0.34875445,,,,,0.1886121,0.20996441,,,,0.25266904,,,,92.77805873325893,,,,,92.61886884581368,80.85339045120497,,,,84.3852109237456,,,4.8510333469935825,,,,,9.283402640864534,-1.1488740242133706,,,,8.577622104698504,,,8.356462128308355,,,,,6.369654673450398,-0.16360884601786985,,,,3.837327500464211,,,-2.6201716866344213,,,,,3.4317225739359856,-2.8105466067790985,,,,-0.219869676977396,,,-1.3368222890991945,,,,,3.2374741263547038,-2.381819158287372,,,,-0.15483780068830705,,,0.3220339,0.63670412,0.47153025,0.6,0.84117647,0.75471698,0.47508897,"Packy Naughton",23292,676050
