"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
681892,"Funderburk, Kody","L",652,142,"36.8",2.064132434466401,5.90904908,0.060151109570989625,4.408228909129186
695076,"Lowder, Rhett","R",498,113,"30.5",-2.44071416910936,5.696526104,-0.41287031548654496,4.498413774348732
685299,"Gordon, Tanner","R",606,115,"46.7",-1.6188776133976865,6.180231023,0.0613177164775301,4.395735508845008
612434,"Castro, Miguel","R",232,109,"12.4",-2.813113604444239,4.970689655,-0.4144067928268485,4.4424933735171175
669422,"Sauer, Matt","R",327,118,"44.6",-1.386027726377618,5.966666667,0.2122350362775079,4.3916205950492495
656186,"Altavilla, Dan","R",83,118,"23.5",-2.210282372556265,5.075903614,-0.26355282735218966,4.2282690172454505
605130,"Barlow, Scott","R",1015,114,"28.4",-2.2143230617952585,5.269990148,-0.1468908560540204,4.1521449535049175
571863,"Koch, Matt","R",23,115,"35.7",-1.946907083839342,5.710434783,-0.12185049600868016,4.400717147175077
518489,"Brasier, Ryan","R",363,119,"42.1",-1.7382508719643062,5.787190083,-0.1647893927117553,4.367310592311055
664139,"Gibaut, Ian","R",39,113,"44.0",-1.6756196080345955,5.623076923,-0.024182693450340513,4.030133909228027
672710,"Contreras, Roansy","R",1074,9999,"48.6",-1.1259998195250631,5.932337058,0.373297876563864,4.234437701862525
663546,"Hjelle, Sean","R",1209,137,"28.1",-2.2232391563837024,6.42688172,0.04849064724017287,5.214660385492639
668984,"Legumina, Casey","R",166,113,"17.2",-2.504440562733138,4.768313253,-0.4275539226424412,4.1268276743337
621016,"Cuas, Jose","R",319,9999,"3.1",-3.2604028766708857,4.192288401,-0.8086646645320998,4.05772679580239
681035,"Scott, Christian","R",787,121,"31.9",-2.230384329094706,5.21815756,-0.2603132190429595,3.9888946571628563
543243,"Gray, Sonny","R",2483,138,"48.9",-1.1868205827071796,5.513443415,0.2031972078942516,3.9224087957110125
660853,"De Los Santos, Enyel","R",1116,9999,"24.8",-2.4590637711457197,5.451621864,-0.2931278129172815,4.44878031389161
608638,"Chargois, JT","R",529,9999,"27.5",-2.470234192081297,5.378922495,-0.4195458304270326,4.309618000700878
656876,"Rasmussen, Drew","R",459,139,"54.0",-1.1816964399355747,5.892461874,0.15937624126695632,4.043894770076782
668678,"Gallen, Zac","R",2506,109,"41.2",-1.4924126025437485,5.859305666,0.10813196257680319,4.456933896829434
670059,"Holderman, Colin","R",869,134,"28.8",-2.295927338772411,5.61118527,-0.2539004417354348,4.487806712594024
623451,"Stephens, Jackson","R",51,144,"42.6",-1.8926247683666062,6.098039216,-0.12389205026038937,4.47439763202964
519326,"Strickland, Hunter","R",1157,108,"31.7",-2.30170801510344,5.880458081,-0.3156635619502773,4.653020648320616
657649,"Koenig, Jared","L",1017,158,"31.4",2.4561634301217983,5.878525074,0.48099452778697965,4.676010592827462
663568,"Kolek, Stephen","R",784,135,"35.2",-2.1046486322493494,5.373278061,-0.13841491801265965,3.9866161765842714
678061,"Kerr, Ray","L",383,144,"32.3",1.9997705521625382,5.689425587,-0.0018963048547213867,4.42507346797727
682254,"Montgomery, Mason","L",158,139,"52.6",1.1997040371765981,5.79721519,-0.13789190471355403,4.04511831776439
669330,"Wells, Tyler","R",259,110,"50.5",-1.4450275795315368,6.872316602,0.15636921141921134,4.931536654071944
656924,"Ryan, Ryder","R",340,134,"30.4",-2.2161955434314,5.344794118,-0.1885736125091748,4.15189049806019
543238,"Gose, Anthony","L",79,114,"47.9",1.3420677309776081,5.688607595,-0.11159122159796026,4.081074026941042
669387,"Mlodzinski, Carmen","R",866,134,"26.4",-2.177380104261863,5.088972286,-0.1693350941489341,4.093380948323062
695549,"Jobe, Jackson","R",48,116,"46.0",-1.3601774674607454,5.780625,0.140313333704694,4.223292637774805
680730,"Parker, Mitchell","L",2403,120,"52.0",1.4364986886722175,6.034481898,-0.034990197413660766,4.144509634310356
605288,"Houser, Adrian","R",1099,121,"40.5",-1.8987140841970258,5.874549591,-0.13430969816994554,4.367848275453782
670124,"Oller, Adam","R",710,146,"39.3",-1.7904927853217956,5.762042254,-0.14203121500841076,4.415047137907663
690925,"Beeter, Clayton","R",51,147,"53.5",-1.1576955392919837,6.214901961,0.23649095802313796,4.332608325469225
641771,"Kuhl, Chad","R",980,145,"25.7",-2.3317684457885424,5.286744898,-0.3657315339772271,4.338873728946129
547973,"Chapman, Aroldis","L",1128,134,"52.5",1.3258410940034275,6.102748227,-0.14362728173474423,4.188267935218893
663559,"Falter, Bailey","L",2137,134,"56.0",0.8691145239582369,5.781478708,-0.32744405487893946,4.007466766845415
694363,"Shuster, Jared","L",1290,145,"39.7",1.659616746503721,5.553232558,-0.0002744903204410732,4.173069746438393
596133,"Weaver, Luke","R",1362,147,"46.6",-1.3972290633010462,5.704427313,0.16288179985917745,4.055986939294466
620982,"Pinto, Ricardo","R",220,143,"47.8",-1.478639549054053,6.057454545,0.14466844514665367,4.264405984443363
646242,"Díaz, Jhonathan","L",166,136,"32.1",2.1988606424704606,5.493795181,0.3329914889504543,4.3243332468913085
656457,"Gilbert, Tyler","L",145,143,"17.2",2.994088645501046,5.139517241,0.6970018993177213,4.428242885856537
686563,"Cannon, Jonathan","R",2027,145,"25.1",-2.673735016307831,5.798815984,-0.5003058496394934,4.781583414677256
681857,"Olson, Reese","R",1840,116,"38.5",-1.9633390844551182,6.020543478,-0.06357953712314963,4.505623485575053
622694,"Hernández, Elieser","R",251,9999,"39.9",-1.5355679597636243,5.289721116,-0.06208142545681798,4.056503245129995
614179,"Ruiz, José","R",807,143,"44.8",-1.580498491846543,6.282453532,0.10067133725180956,4.613807832424395
595881,"Beede, Tyler","R",265,114,"31.1",-2.400965849488789,5.337169811,-0.2822938802004506,4.059809100326231
622569,"Reyes, Pablo","R",3,111,"22.3",-2.439066910254449,5.52,-0.4501045454545454,4.703678787878789
678020,"Halvorsen, Seth","R",177,115,"41.0",-1.736502011750587,5.591638418,-0.10914582061895128,4.174852940169391
663767,"Shugart, Chase","R",142,111,"35.3",-1.9768768413620081,5.402464789,-0.2563086032236198,4.183199282593958
650895,"Castillo, Diego","R",177,142,"32.9",-2.3552904718955263,5.872090395,-0.2742211476681068,4.526495624741935
592288,"Emanuel, Kent","L",302,146,"24.0",2.4716992583735578,5.872450331,0.23888987203550893,4.879311332943774
693821,"Elder, Bryce","R",864,144,"54.3",-1.0989923757602755,6.648599537,0.25691358065953673,4.763932292079291
605177,"Chafin, Andrew","L",967,9999,"49.9",1.606229504393345,6.269855222,0.11661578784376404,4.498075129542281
686654,"Adcock, Ty","R",86,121,"47.2",-1.5770467332387206,5.931860465,-0.021043451270571643,4.253597513783526
657193,"Alvarez, Eddy","R",13,121,"33.9",-1.7923496266175147,6.046153846,-0.13055479226655697,4.93122539421363
663687,"Harris, Hogan","L",1213,133,"49.3",1.6158786686570206,5.887609233,0.09722832946114077,4.11737162939222
571946,"Miller, Shelby","R",832,116,"46.0",-1.5236614377143594,5.34359375,-0.022228539888420384,3.788213367377106
687792,"Herz, DJ","L",1586,120,"37.2",1.8702606474185612,5.790296343,0.03271410705976761,4.392995163338753
518886,"Kimbrel, Craig","R",963,110,"26.1",-2.1253014709166886,4.798701973,-0.3342306199247375,3.920556631923042
458677,"Wilson, Justin","L",816,113,"48.4",1.3633008523952446,6.367953431,-0.19043592499388373,4.614776956306141
682610,"Muñoz, Roddery","R",1485,146,"37.7",-1.7258798289107926,5.696713805,0.1844509788316917,4.216806210830836
670167,"Schreiber, John","R",895,118,"9.0",-2.8844322675498404,4.223027933,-0.6108211449028574,3.861396859160119
642016,"Robert, Daniel","R",103,140,"35.2",-2.0490060625195405,6.072427184,-0.13865424692383568,4.724482837512765
677958,"Rocker, Kumar","R",218,140,"34.0",-2.384154606637607,5.699633028,-0.4608284379139477,4.402853297273867
621389,"Blach, Ty","L",1133,115,"20.9",2.3192544413560188,5.738358341,0.13436002048416243,4.901690177671007
622072,"Wood, Alex","L",751,133,"18.1",2.7961788744730334,4.779360852,0.44471252708806597,4.010534344818912
680767,"Vodnik, Victor","R",1312,115,"42.5",-1.508661656118361,5.276036585,0.16746991170220876,3.7333882280933444
685107,"Veneziano, Anthony","L",242,9999,"35.9",2.0478779256525894,6.084214876,0.1503153905363798,4.709824144826976
681911,"Vesia, Alex","L",1090,119,"61.3",0.7824376343029463,5.897899083,-0.3375379762547223,3.8506953260069663
527048,"Pérez, Martín","L",2204,9999,"47.0",1.5554681957327605,5.729319419,-0.015919957434384412,4.042135196660752
680897,"Nastrini, Nick","R",734,145,"44.9",-1.5154107432075588,5.90373297,0.10565173323230702,4.2872067052558
607179,"Weems, Jordan","R",733,120,"48.9",-1.1052513121184189,6.02207367,0.4587541483367499,4.229820956900687
643338,"Green, Chad","R",840,141,"44.7",-1.6124984857835316,6.093202381,0.06477915096341562,4.433717508382136
656756,"Montgomery, Jordan","L",1929,109,"45.6",1.628417101797857,6.603639191,-0.08761701471766431,4.853465583656522
656353,"Davidson, Tucker","L",67,110,"58.5",0.9762146644118788,6.121492537,-0.18043197515098303,4.228889912735788
661527,"Martinez, Seth","R",827,117,"12.9",-2.526363830738623,4.478198307,-0.4135210170558276,3.9934441603243447
687362,"Gillispie, Connor","R",138,114,"38.5",-2.1577613755928677,5.356231884,-0.3774969503216306,3.9386873330491614
663704,"McArthur, James","R",903,118,"31.9",-2.137066579434381,5.775902547,0.009882840817792948,4.439800281296452
703231,"Meeker, James","R",16,158,"29.1",-2.4233570715630277,5.59625,-0.4204638034759358,4.479972632575757
608032,"Estévez, Carlos","R",821,9999,"42.0",-1.623036274475371,5.995517661,0.20386821416862608,4.350305744157923
472610,"García, Luis","R",896,9999,"48.2",-1.5145809096027654,6.281886161,-0.02305031970174433,4.6170912239185435
681806,"Wantz, Andrew","R",35,108,"34.7",-2.0806752303167912,5.961714286,-0.09537162719633308,4.583238444104913
656849,"Peterson, David","L",1871,121,"40.9",1.760514811585841,6.129834313,-0.11821820820840853,4.502925692076547
686642,"Ellard, Fraser","L",432,145,"26.9",2.3850694383290105,5.765162037,0.32227165816663367,4.718287676808943
677076,"Andrews, Clayton","L",15,147,"36.7",1.75994247948875,5.406666667,0.10486619132501485,4.176160784313725
668941,"Romero, JoJo","L",919,138,"32.0",1.9926235348445118,5.421936888,0.07813011798843579,4.227675486025856
528748,"Castellanos, Humberto","R",186,109,"17.5",-2.5963894270305814,4.759193548,-0.4917288956931749,4.091224810725857
656271,"Burke, Brock","L",575,9999,"40.9",1.9488510787385216,6.270313043,0.14937077966364432,4.708927899868245
579328,"Kikuchi, Yusei","L",2923,9999,"41.9",1.6505279990389508,5.426712282,0.04728330729361992,3.990787510176528
572971,"Keuchel, Dallas","L",308,158,"45.8",1.6498457033160148,6.163474026,0.069675968527907,4.54100673513207
701643,"Hartwig, Grant","R",118,121,"13.6",-2.8246874924398777,4.837881356,-0.5862647436478443,4.294850554397417
664849,"Young, Danny","L",674,121,"16.1",2.7006227156291995,5.142982196,0.39984872882252437,4.481758223313603
641312,"Anderson, Shaun","R",244,9999,"45.2",-1.6152117466944103,6.058729508,-0.15276817524327177,4.582020033751203
682052,"Lopez, Jacob","L",178,139,"24.2",2.7142062243021052,5.272752809,0.4721504000680966,4.265094912275428
671345,"Foley, Jason","R",905,116,"31.0",-2.293156332181207,5.690729282,-0.1593329962281245,4.410716405589861
663531,"Allen, Logan","L",470,109,"43.7",1.6539937704335297,6.067085106,0.005438170629954114,4.493015985512195
622250,"Sborz, Josh","R",284,140,"49.9",-1.3393879985535775,6.296866197,0.13436927989505665,4.544691903919058
664776,"Cousins, Jake","R",644,147,"24.3",-2.3583224964616916,5.67378882,-0.2790572595243632,4.735671139602082
666619,"Santos, Gregory","R",112,136,"33.5",-2.095431689064485,5.763928571,-0.032752530557677614,4.397904773045583
607455,"Banda, Anthony","L",774,119,"34.3",2.031404696072461,5.421085271,0.055459030685330306,4.068482646114588
623433,"Anderson, Nick","R",573,118,"46.9",-1.3853863121196885,6.422006981,0.20097444432000938,4.72526031628263
592866,"Williams, Trevor","R",1064,120,"16.8",-2.7544544334612313,4.98318609,-0.5090383604398693,4.302989583668399
681347,"Burrows, Mike","R",68,134,"50.1",-1.1357128589262493,6.387941176,0.3503941936667715,4.60872309557513
688297,"Roycroft, Chris","R",596,138,"21.1",-2.5306186234147217,5.230067114,-0.18104635627893645,4.321886393245528
434378,"Verlander, Justin","R",1580,117,"54.7",-1.2649702409476302,7.096683544,0.15464905046368377,5.087383938829845
605513,"Turnbull, Spencer","R",916,143,"24.6",-2.5221997978624455,5.703733624,-0.2985613279273607,4.684793493858445
700241,"McGreevy, Michael","R",311,138,"35.9",-2.0867983772314136,5.771639871,-0.1583677849040816,4.376642231373696
630023,"Chirinos, Yonny","R",515,146,"44.7",-1.5625910969429182,6.636213592,0.15782995950366016,4.932302019798215
690544,"Horn, Bailey","L",303,111,"41.5",1.4520177278478215,5.745643564,-0.18673154668408007,4.293502047557694
670955,"Uceta, Edwin","R",672,139,"16.8",-2.765362962159918,4.683794643,-0.6532985284833631,4.047119834638402
671131,"Rutledge, Jackson","R",139,120,"38.0",-1.952199699816184,6.117553957,-0.14140702304466582,4.702510754177408
689017,"Knack, Landon","R",1149,119,"53.0",-1.1501377328008036,5.796927763,0.20357847876709032,3.998586262952052
554340,"García, Yimi","R",619,9999,"27.4",-2.496345900096845,5.176542811,-0.3006114745766129,4.0384465142732076
605280,"Holmes, Clay","R",1063,147,"49.2",-1.5000665255702248,6.575766698,0.13242143925559594,4.684355173364993
622259,"Wingenter, Trey","R",179,9999,"29.0",-2.6368216707275653,5.55452514,-0.41869110277935445,4.322470634043359
668874,"Henley, Blair","R",39,117,"29.9",-2.1584408969837967,5.354615385,-0.16334127245303717,4.204886512180629
663773,"Hoeing, Bryan","R",782,9999,"35.1",-1.8166958968089226,6.117557545,0.029364766629739532,4.8185195918869805
675627,"Grove, Michael","R",787,119,"56.7",-0.97809542222717,5.940914867,0.18507359486939046,4.170438387047085
690916,"Fitts, Richard","R",314,111,"54.1",-1.1445262012099173,6.126305732,0.2534567100378079,4.191422567753217
680880,"Holman, Grant","R",292,133,"46.1",-1.8182348640101793,6.154041096,-0.05984687141357165,4.32493849138036
676617,"O'Brien, Riley","R",194,138,"31.3",-2.1498550008482615,5.533195876,-0.14974610140213537,4.316926375489277
543475,"Lyles, Jordan","R",72,118,"43.0",-1.7383047405947778,5.926805556,0.020014172360863537,4.286337132352944
669391,"White, Owen","R",69,140,"45.3",-1.7715362860735777,5.877391304,-0.15539491074427142,4.244339534733525
663436,"Martin, Davis","R",892,145,"39.4",-1.9998082767436967,5.99853139,-0.22209126020159387,4.536434285248952
607200,"Fedde, Erick","R",2891,9999,"37.2",-1.7711946611825549,5.82611899,0.1196650638375534,4.388129700416375
683003,"Jones, Jared","R",1912,134,"44.6",-1.5983077217445603,5.538933054,-0.05115191803899198,4.011014094675518
664351,"Contreras, Luis","R",105,117,"47.0",-1.2604682415518427,5.315047619,0.19178709447415324,3.757144216959511
694361,"Klein, Will","R",146,9999,"49.9",-1.499293932232085,5.905205479,-0.0405179553390472,4.175012213390958
656657,"Logue, Zach","L",43,119,"21.4",2.40697452145152,5.085813953,0.38586220826597034,4.293177660324172
595928,"Curtiss, John","R",38,115,"40.5",-1.8923253159543971,6.318157895,-0.17983754339056196,4.8544473942208475
670810,"Gillaspie, Logan","R",151,135,"50.2",-1.4393169456494626,6.030529801,0.018519570067641756,4.282375915170407
656546,"Hoffman, Jeff","R",990,143,"39.6",-1.8244440009601164,6.038555556,0.09033977700354696,4.452051756333394
676760,"Marinaccio, Ron","R",395,147,"33.9",-2.089390804992954,5.354810127,-0.16606066856201618,4.064283467361626
543063,"Crawford, Brandon","R",35,138,"39.0",-1.973750193553854,5.752285714,-0.2403765495289025,4.342496035141329
623437,"Topa, Justin","R",20,142,"12.8",-2.7726585881718284,5.168,-0.47814730837789654,4.645504527629233
571510,"Boyd, Matthew","L",669,114,"26.1",2.5667318980654077,5.454394619,0.35094404237574894,4.369880328875673
665622,"Medina, Luis","R",720,133,"42.2",-1.8429352889123274,6.226444444,-0.06424833556149734,4.611155994503862
673929,"Leasure, Jordan","R",560,145,"52.0",-1.1436906971907554,5.894553571,0.2597687441112809,4.0992207707855925
676710,"Crawford, Kutter","R",2822,111,"47.6",-1.5619419673766208,6.019964564,-0.07806651418508254,4.391882444025874
690986,"Harrison, Kyle","L",2078,137,"23.7",2.5294083950674273,4.840572666,0.424723186587611,3.915027435282453
641835,"Mayza, Tim","L",731,9999,"41.9",1.9688206823332621,6.297647059,0.15181130249139835,4.668353459476073
666157,"Lodolo, Nick","L",1863,113,"18.5",2.9300858469422555,5.519924852,0.5563698258994217,4.724156477151927
667463,"King, John","L",842,138,"27.0",2.4358081914491185,5.432612827,0.3942866655234757,4.393474317155067
656671,"Maciejewski, Josh","L",96,147,"36.8",1.9842363063804755,5.543958333,0.11514430611259655,4.145347770907605
554430,"Wheeler, Zack","R",3134,143,"24.7",-2.6740014675524764,5.228321634,-0.41501362931086455,4.190937892950301
601713,"Pivetta, Nick","R",2386,111,"56.4",-0.9674159910097764,6.813575021,0.31733649882036163,4.877866862214674
592332,"Gausman, Kevin","R",2864,141,"36.1",-2.0779015282964663,5.678823324,-0.14227836863541743,4.264443529922128
623211,"Brazobán, Huascar","R",899,9999,"38.2",-2.0508502570254104,5.857919911,0.004163809659772487,4.237374733562145
689672,"Thorpe, Drew","R",721,145,"51.9",-1.2325196254033473,6.12331484,0.22065260753904384,4.273302477001397
606303,"Payamps, Joel","R",899,158,"30.2",-1.9418763925944076,5.636551724,0.11766285573790651,4.43712339220246
680570,"Rodriguez, Grayson","R",1869,110,"37.6",-1.8171576882126415,5.593017657,0.055452273752538125,4.148739274436364
669373,"Skubal, Tarik","L",2740,116,"48.1",1.8775962991159034,6.163649635,0.1722950637222373,4.266468237733718
641302,"Alexander, Tyler","L",1668,139,"35.9",2.084399568480127,5.638585132,0.18970622325668837,4.268755165439849
621111,"Buehler, Walker","R",1336,119,"45.5",-1.5334914752059117,5.537769461,-0.07321128311558703,4.051138617350865
668873,"Kilian, Caleb","R",167,112,"51.2",-1.2128253051921394,6.15497006,0.168605283016854,4.43671765880005
670871,"Zuñiga, Guillo","R",271,108,"25.2",-2.497240933904403,5.879630996,-0.326191678341917,4.861108223322877
676092,"Snider, Collin","R",676,136,"20.3",-2.469626050500646,5.200473373,-0.2380653318777752,4.376486624028309
663562,"Davis, Noah","R",365,115,"31.7",-2.0476708750148322,5.840027397,-0.15847351060972345,4.674537115718018
676969,"de Geus, Brett","R",193,9999,"31.5",-2.1191096257996747,5.974196891,-0.11471416281067302,4.746927801945083
542881,"Anderson, Tyler","L",2913,108,"57.5",0.9518018076415881,6.404263646,-0.23215594948087503,4.534649762176196
680744,"Madden, Ty","R",403,116,"39.8",-1.991883305633008,5.750620347,-0.2059485626960011,4.262595449016508
623167,"Flexen, Chris","R",2797,145,"70.1",-0.3215322925847035,6.842366822,0.45692560360380985,4.691820796760214
606149,"Gallegos, Giovanny","R",401,138,"58.3",-0.9303452058920004,6.733591022,0.31757544863331855,4.71174759713906
670970,"Morejon, Adrian","L",1053,135,"42.8",1.7560198025908738,5.811889839,0.125774449116606,4.3031939329612525
663738,"Lynch IV, Daniel","L",631,118,"39.2",1.5606210040315909,6.020396197,-0.24881999005624444,4.546219340887199
657697,"Nittoli, Vinny","R",178,9999,"19.1",-2.858220722339032,4.852640449,-0.7414967483827034,4.122252496044385
622503,"Crismatt, Nabil","R",93,119,"34.4",-2.224623213130977,5.556021505,-0.33288577041764905,4.258038456672991
687863,"Hodge, Porter","R",641,112,"40.7",-1.8285010248426428,5.695179407,-0.15279443814116206,4.254412915981876
683004,"Leiter, Jack","R",669,140,"50.3",-1.4004909955953295,5.656053812,-0.04980494299363996,4.02546996608128
489119,"Miley, Wade","L",118,158,"49.7",1.6034918255174875,6.236864407,0.1372798264298015,4.5076882639958935
668881,"Greene, Hunter","R",2563,113,"32.0",-2.2741819552306284,5.971037846,-0.3170833260307279,4.750401012801809
622491,"Castillo, Luis","R",2852,136,"15.3",-2.4733289159768783,5.026399018,-0.16350473770791,4.39277232176563
669438,"Englert, Mason","R",365,116,"33.1",-2.3715127484183918,5.633178082,-0.3994605750494469,4.3453075945596185
669796,"Hernandez, Jose E.","L",89,134,"55.5",1.059925333051028,6.483707865,-0.2271924793206353,4.609759285184965
656420,"Feyereisen, J.P.","R",156,119,"46.5",-1.6290540696572797,6.236538462,-0.01913809132044427,4.536949700626174
593576,"Neris, Héctor","R",1008,9999,"39.9",-1.8040204004016833,6.080426587,0.009674646146337335,4.561677304735029
664129,"Hartlieb, Geoff","R",138,115,"35.8",-2.039977874390141,5.954637681,-0.027510892815624306,4.504918523469994
686580,"Slaten, Justin","R",811,111,"51.7",-1.6255989944079772,6.065030826,-0.12652515841669024,4.166999807899839
669111,"McMillon, John","R",180,146,"40.7",-1.740051851240534,5.621277778,-0.0591151237868885,4.177354297385621
643493,"Pruitt, Austin","R",78,140,"54.8",-1.0774092284897046,5.928589744,0.18007961058549293,4.147247290781116
519242,"Sale, Chris","L",2813,144,"10.9",3.220037554211435,5.101283327,0.879251794222521,4.65030509158839
621363,"Poche, Colin","L",543,139,"65.0",0.7635094746737523,6.288563536,-0.1455716676022494,4.336211104217345
641656,"Hamilton, Ian","R",619,147,"40.2",-1.62773043881693,5.954087237,0.07095275126058644,4.518121254596713
657053,"Toussaint, Touki","R",491,145,"32.3",-2.1831062810334214,5.573849287,-0.16315115247357953,4.295896397725918
668964,"Myers, Tobias","R",2151,158,"60.5",-0.8445685461695741,5.887168759,0.2729993789316584,3.908980008635042
605447,"Romano, Jordan","R",215,141,"50.3",-1.3328193281890528,6.060046512,0.1721622169713551,4.248644419848277
